
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
139.653,,Segment,3,2,Image 1,2,1,100000007,510000001915,
91.3898,,Segment,3,1,Image 1,1,1,100000007,510000001923,
108.307,,Segment,3,1,Image 1,1,1,100000007,510000001931,
142.959,,Segment,3,3,Image 1,3,1,100000007,510000001949,
153.315,,Segment,3,3,Image 1,2,1,100000007,510000001953,
106.234,,Segment,3,0,Image 1,1,1,100000008,510000001968,
76.3071,,Segment,3,2,Image 1,1,1,100000008,510000001975,
108.348,,Segment,3,3,Image 1,1,1,100000008,510000001977,
171.903,,Segment,3,4,Image 1,1,1,100000008,510000001980,
124.733,,Segment,3,1,Image 1,2,1,100000008,510000001997,
160.647,,Segment,3,4,Image 1,2,1,100000008,510000002005,
134.136,,Segment,3,2,Image 1,2,1,100000008,510000002022,
77.2379,,Segment,3,1,Image 1,2,1,100000008,510000002027,
149.367,,Segment,3,2,Image 1,2,1,100000008,510000002031,
79.1192,,Segment,3,2,Image 1,2,1,100000008,510000002036,
166.319,,Segment,3,3,Image 1,2,1,100000008,510000002040,
183.135,,Segment,3,3,Image 1,3,1,100000008,510000002045,
133.908,,Segment,3,3,Image 1,2,1,100000008,510000002056,
149.097,,Segment,3,2,Image 1,2,1,100000008,510000002076,
148.232,,Segment,3,2,Image 1,3,1,100000008,510000002093,
154.881,,Segment,3,1,Image 1,2,1,100000009,510000002102,
156.875,,Segment,3,1,Image 1,2,1,100000009,510000002111,
74.4386,,Segment,3,1,Image 1,1,1,100000009,510000002126,
171.051,,Segment,3,3,Image 1,1,1,100000009,510000002129,
169.883,,Segment,3,3,Image 1,2,1,100000009,510000002143,
148.94,,Segment,3,2,Image 1,2,1,100000009,510000002148,
174.006,,Segment,3,3,Image 1,2,1,100000009,510000002151,
154.446,,Segment,3,2,Image 1,2,1,100000009,510000002156,
186.485,,Segment,3,3,Image 1,3,1,100000009,510000002165,
162.35,,Segment,3,1,Image 1,2,1,100000009,510000002171,
169.122,,Segment,3,2,Image 1,2,1,100000009,510000002176,
181.574,,Segment,3,2,Image 1,3,1,100000009,510000002180,
112.497,,Segment,3,1,Image 1,1,1,100000010,510000002194,
124.98,,Segment,3,2,Image 1,1,1,100000010,510000002196,
172.072,,Segment,3,3,Image 1,1,1,100000010,510000002202,
