
Pt Time Type=Segment Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,3,1,Segment Terminal,100000012,800000289,
0,s,Point,2,1,Segment Terminal,100000012,800000290,
0,s,Point,2,1,Segment Terminal,100000012,800000292,
0,s,Point,2,1,Segment Terminal,100000012,800000293,
0,s,Point,2,1,Segment Terminal,100000012,800000295,
0,s,Point,2,1,Segment Terminal,100000012,800000296,
0,s,Point,5,1,Segment Terminal,100000012,800000298,
0,s,Point,5,1,Segment Terminal,100000012,800000300,
0,s,Point,5,1,Segment Terminal,100000012,800000302,
0,s,Point,5,1,Segment Terminal,100000012,800000304,
0,s,Point,2,1,Segment Terminal,100000012,800000305,
0,s,Point,2,1,Segment Terminal,100000012,800000307,
0,s,Point,3,1,Segment Terminal,100000012,800000309,
0,s,Point,4,1,Segment Terminal,100000013,800000311,
0,s,Point,4,1,Segment Terminal,100000013,800000313,
0,s,Point,4,1,Segment Terminal,100000013,800000315,
0,s,Point,4,1,Segment Terminal,100000013,800000317,
0,s,Point,4,1,Segment Terminal,100000013,800000319,
0,s,Point,3,1,Segment Terminal,100000013,800000320,
0,s,Point,2,1,Segment Terminal,100000013,800000321,
0,s,Point,2,1,Segment Terminal,100000013,800000323,
0,s,Point,2,1,Segment Terminal,100000013,800000324,
0,s,Point,2,1,Segment Terminal,100000013,800000326,
0,s,Point,3,1,Segment Terminal,100000013,800000328,
0,s,Point,4,1,Segment Terminal,100000013,800000330,
0,s,Point,3,1,Segment Terminal,100000013,800000332,
0,s,Point,1,1,Segment Terminal,100000014,800000334,
0,s,Point,4,1,Segment Terminal,100000014,800000335,
0,s,Point,3,1,Segment Terminal,100000014,800000337,
0,s,Point,3,1,Segment Terminal,100000014,800000338,
0,s,Point,2,1,Segment Terminal,100000014,800000339,
0,s,Point,3,1,Segment Terminal,100000014,800000341,
0,s,Point,3,1,Segment Terminal,100000014,800000343,
0,s,Point,4,1,Segment Terminal,100000014,800000345,
0,s,Point,2,1,Segment Terminal,100000014,800000347,
0,s,Point,4,1,Segment Terminal,100000014,800000349,
0,s,Point,4,1,Segment Terminal,100000014,800000351,
0,s,Point,3,1,Segment Terminal,100000014,800000353,
0,s,Point,3,1,Segment Terminal,100000014,800000355,
