
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
136,,Segment,3,3,Image 1,3,1,100000006,510000001430,
76,,Segment,3,3,Image 1,2,1,100000006,510000001448,
113,,Segment,3,3,Image 1,2,1,100000006,510000001465,
37,,Segment,3,4,Image 1,3,1,100000006,510000001486,
61,,Segment,3,2,Image 1,1,1,100000007,510000001536,
186,,Segment,3,3,Image 1,1,1,100000007,510000001546,
196,,Segment,3,4,Image 1,1,1,100000007,510000001549,
117,,Segment,3,5,Image 1,1,1,100000007,510000001551,
137,,Segment,3,6,Image 1,1,1,100000007,510000001573,
154,,Segment,3,6,Image 1,2,1,100000007,510000001575,
99,,Segment,3,3,Image 1,2,1,100000007,510000001583,
107,,Segment,3,2,Image 1,2,1,100000007,510000001620,
128,,Segment,3,3,Image 1,2,1,100000007,510000001624,
150,,Segment,3,4,Image 1,2,1,100000007,510000001626,
137,,Segment,3,4,Image 1,3,1,100000007,510000001628,
202,,Segment,3,3,Image 1,3,1,100000007,510000001630,
38,,Segment,3,1,Image 1,1,1,100000007,510000001632,
106,,Segment,3,2,Image 1,1,1,100000007,510000001634,
123,,Segment,3,2,Image 1,1,1,100000007,510000001639,
98,,Segment,3,2,Image 1,2,1,100000007,510000001655,
127,,Segment,3,3,Image 1,2,1,100000007,510000001659,
178,,Segment,3,3,Image 1,3,1,100000007,510000001680,
107,,Segment,3,2,Image 1,2,1,100000007,510000001689,
180,,Segment,3,5,Image 1,2,1,100000007,510000001704,
107,,Segment,3,4,Image 1,2,1,100000007,510000001717,
48,,Segment,3,2,Image 1,2,1,100000007,510000001731,
37,,Segment,3,1,Image 1,1,1,100000008,510000001749,
35,,Segment,3,1,Image 1,1,1,100000008,510000001766,
36,,Segment,3,2,Image 1,1,1,100000008,510000001768,
57,,Segment,3,4,Image 1,1,1,100000008,510000001772,
89,,Segment,3,4,Image 1,2,1,100000008,510000001788,
36,,Segment,3,2,Image 1,2,1,100000008,510000001800,
148,,Segment,3,3,Image 1,2,1,100000008,510000001831,
153,,Segment,3,3,Image 1,3,1,100000008,510000001850,
48,,Segment,3,3,Image 1,2,1,100000008,510000001867,
64,,Segment,3,4,Image 1,2,1,100000008,510000001875,
37,,Segment,3,1,Image 1,1,1,100000008,510000001928,
37,,Segment,3,1,Image 1,1,1,100000008,510000001966,
82,,Segment,3,2,Image 1,1,1,100000008,510000001969,
75,,Segment,3,3,Image 1,1,1,100000008,510000001975,
137,,Segment,3,4,Image 1,1,1,100000008,510000001981,
37,,Segment,3,1,Image 1,1,1,100000008,510000001996,
158,,Segment,3,3,Image 1,2,1,100000008,510000002049,
96,,Segment,3,4,Image 1,2,1,100000008,510000002070,
69,,Segment,3,2,Image 1,2,1,100000008,510000002130,
37,,Segment,3,1,Image 1,1,1,100000008,510000002155,
94,,Segment,3,4,Image 1,3,1,100000008,510000002180,
85,,Segment,3,5,Image 1,3,1,100000008,510000002187,
95,,Segment,3,5,Image 1,4,1,100000008,510000002191,
90,,Segment,3,2,Image 1,1,1,100000009,510000002212,
99,,Segment,3,3,Image 1,1,1,100000009,510000002215,
114,,Segment,3,4,Image 1,1,1,100000009,510000002235,
114,,Segment,3,4,Image 1,2,1,100000009,510000002237,
90,,Segment,3,2,Image 1,2,1,100000009,510000002248,
64,,Segment,3,2,Image 1,1,1,100000009,510000002271,
87,,Segment,3,2,Image 1,2,1,100000009,510000002296,
82,,Segment,3,2,Image 1,2,1,100000009,510000002305,
128,,Segment,3,3,Image 1,2,1,100000009,510000002310,
137,,Segment,3,4,Image 1,2,1,100000009,510000002314,
123,,Segment,3,4,Image 1,3,1,100000009,510000002320,
103,,Segment,3,3,Image 1,3,1,100000009,510000002333,
69,,Segment,3,2,Image 1,1,1,100000009,510000002352,
65,,Segment,3,2,Image 1,2,1,100000009,510000002376,
3,,Segment,3,3,Image 1,3,1,100000009,510000002388,
80,,Segment,3,3,Image 1,2,1,100000009,510000002396,
129,,Segment,3,4,Image 1,2,1,100000009,510000002398,
78,,Segment,3,4,Image 1,3,1,100000009,510000002403,
124,,Segment,3,3,Image 1,2,1,100000009,510000002417,
40,,Segment,3,1,Image 1,1,1,100000010,510000002436,
121,,Segment,3,2,Image 1,1,1,100000010,510000002463,
111,,Segment,3,2,Image 1,2,1,100000010,510000002487,
46,,Segment,3,2,Image 1,1,1,100000010,510000002501,
152,,Segment,3,3,Image 1,1,1,100000010,510000002510,
83,,Segment,3,3,Image 1,2,1,100000010,510000002538,
103,,Segment,3,4,Image 1,2,1,100000010,510000002548,
56,,Segment,3,4,Image 1,3,1,100000010,510000002565,
51,,Segment,3,1,Image 1,1,1,100000010,510000002584,
85,,Segment,3,2,Image 1,1,1,100000010,510000002588,
110,,Segment,3,2,Image 1,2,1,100000010,510000002597,
101,,Segment,3,3,Image 1,2,1,100000010,510000002602,
142,,Segment,3,4,Image 1,3,1,100000010,510000002608,
56,,Segment,3,1,Image 1,1,1,100000010,510000002612,
173,,Segment,3,2,Image 1,1,1,100000010,510000002624,
60,,Segment,3,2,Image 1,2,1,100000010,510000002635,
76,,Segment,3,3,Image 1,3,1,100000010,510000002672,
68,,Segment,3,4,Image 1,3,1,100000010,510000002680,
62,,Segment,3,4,Image 1,4,1,100000010,510000002707,
31,,Segment,3,2,Image 1,2,1,100000010,510000002726,
35,,Segment,3,1,Image 1,1,1,100000010,510000002748,
118,,Segment,3,3,Image 1,1,1,100000011,510000002766,
73,,Segment,3,3,Image 1,2,1,100000011,510000002785,
162,,Segment,3,4,Image 1,2,1,100000011,510000002792,
150,,Segment,3,4,Image 1,3,1,100000011,510000002809,
77,,Segment,3,2,Image 1,2,1,100000011,510000002827,
148,,Segment,3,3,Image 1,1,1,100000011,510000002847,
121,,Segment,3,3,Image 1,1,1,100000011,510000002860,
75,,Segment,3,2,Image 1,2,1,100000011,510000002874,
36,,Segment,3,1,Image 1,1,1,100000011,510000002880,
83,,Segment,3,3,Image 1,3,1,100000011,510000002898,
78,,Segment,3,3,Image 1,2,1,100000011,510000002902,
107,,Segment,3,3,Image 1,2,1,100000011,510000002917,
171,,Segment,3,3,Image 1,3,1,100000011,510000002938,
123,,Segment,3,3,Image 1,2,1,100000011,510000002946,
17,,Segment,3,1,Image 1,1,1,100000012,510000002958,
77,,Segment,3,2,Image 1,1,1,100000012,510000002963,
143,,Segment,3,3,Image 1,1,1,100000012,510000002974,
90,,Segment,3,3,Image 1,2,1,100000012,510000003000,
35,,Segment,3,2,Image 1,1,1,100000012,510000003014,
35,,Segment,3,2,Image 1,2,1,100000012,510000003040,
17,,Segment,3,1,Image 1,1,1,100000012,510000003065,
117,,Segment,3,2,Image 1,1,1,100000012,510000003067,
87,,Segment,3,2,Image 1,2,1,100000012,510000003086,
66,,Segment,3,2,Image 1,2,1,100000012,510000003109,
66,,Segment,3,2,Image 1,1,1,100000012,510000003121,
91,,Segment,3,3,Image 1,1,1,100000012,510000003124,
91,,Segment,3,4,Image 1,1,1,100000012,510000003130,
81,,Segment,3,4,Image 1,2,1,100000012,510000003147,
153,,Segment,3,5,Image 1,2,1,100000012,510000003157,
153,,Segment,3,5,Image 1,3,1,100000012,510000003175,
118,,Segment,3,5,Image 1,2,1,100000012,510000003190,
117,,Segment,3,2,Image 1,2,1,100000012,510000003198,
151,,Segment,3,2,Image 1,2,1,100000012,510000003232,
86,,Segment,3,3,Image 1,2,1,100000012,510000003243,
165,,Segment,3,4,Image 1,1,1,100000013,510000003271,
135,,Segment,3,3,Image 1,2,1,100000013,510000003294,
132,,Segment,3,4,Image 1,2,1,100000013,510000003296,
172,,Segment,3,4,Image 1,2,1,100000013,510000003319,
182,,Segment,3,3,Image 1,2,1,100000013,510000003334,
149,,Segment,3,4,Image 1,2,1,100000013,510000003336,
156,,Segment,3,4,Image 1,3,1,100000013,510000003352,
82,,Segment,3,2,Image 1,1,1,100000013,510000003369,
105,,Segment,3,3,Image 1,1,1,100000013,510000003372,
118,,Segment,3,2,Image 1,2,1,100000013,510000003375,
82,,Segment,3,2,Image 1,2,1,100000013,510000003389,
81,,Segment,3,1,Image 1,1,1,100000013,510000003402,
31,,Segment,3,2,Image 1,1,1,100000013,510000003405,
156,,Segment,3,2,Image 1,2,1,100000013,510000003429,
135,,Segment,3,3,Image 1,3,1,100000013,510000003442,
97,,Segment,3,4,Image 1,3,1,100000013,510000003451,
105,,Segment,3,3,Image 1,2,1,100000013,510000003473,
57,,Segment,3,1,Image 1,1,1,100000014,510000003491,
165,,Segment,3,4,Image 1,1,1,100000014,510000003501,
129,,Segment,3,3,Image 1,2,1,100000014,510000003507,
57,,Segment,3,1,Image 1,1,1,100000014,510000003515,
136,,Segment,3,3,Image 1,2,1,100000014,510000003518,
57,,Segment,3,1,Image 1,1,1,100000014,510000003527,
100,,Segment,3,2,Image 1,2,1,100000014,510000003529,
100,,Segment,3,2,Image 1,1,1,100000014,510000003552,
73,,Segment,3,3,Image 1,1,1,100000014,510000003554,
158,,Segment,3,3,Image 1,2,1,100000014,510000003570,
162,,Segment,3,4,Image 1,2,1,100000014,510000003582,
96,,Segment,3,2,Image 1,2,1,100000014,510000003592,
123,,Segment,3,4,Image 1,1,1,100000014,510000003609,
124,,Segment,3,4,Image 1,2,1,100000014,510000003635,
90,,Segment,3,2,Image 1,2,1,100000014,510000003640,
78,,Segment,3,3,Image 1,2,1,100000014,510000003647,
118,,Segment,3,3,Image 1,3,1,100000014,510000003656,
86,,Segment,3,0,Image 1,1,1,100000000,510000003676,
76,,Segment,3,1,Image 1,1,1,100000000,510000003677,
42,,Segment,3,1,Image 1,2,1,100000000,510000003678,
42,,Segment,3,2,Image 1,2,1,100000000,510000003679,
4,,Segment,3,1,Image 1,1,1,100000001,510000003680,
19,,Segment,3,1,Image 1,1,1,100000001,510000003681,
84,,Segment,3,2,Image 1,1,1,100000001,510000003682,
115,,Segment,3,4,Image 1,2,1,100000001,510000003683,
200,,Segment,3,4,Image 1,1,1,100000002,510000003684,
52,,Segment,3,1,Image 1,1,1,100000003,510000003685,
17,,Segment,3,1,Image 1,1,1,100000004,510000003686,
72,,Segment,3,2,Image 1,1,1,100000004,510000003687,
51,,Segment,3,2,Image 1,2,1,100000004,510000003688,
51,,Segment,3,3,Image 1,3,1,100000004,510000003689,
63,,Segment,3,0,Image 1,1,1,100000005,510000003690,
34,,Segment,3,1,Image 1,2,1,100000005,510000003691,
34,,Segment,3,2,Image 1,2,1,100000005,510000003692,
49,,Segment,3,3,Image 1,2,1,100000005,510000003693,
119,,Segment,3,6,Image 1,2,1,100000005,510000003694,
111,,Segment,3,3,Image 1,2,1,100000006,510000003695,
77,,Segment,3,1,Image 1,1,1,100000006,510000003696,
65,,Segment,3,1,Image 1,1,1,100000006,510000003697,
65,,Segment,3,2,Image 1,1,1,100000006,510000003698,
74,,Segment,3,1,Image 1,1,1,100000007,510000003699,
74,,Segment,3,1,Image 1,1,1,100000007,510000003700,
48,,Segment,3,3,Image 1,1,1,100000008,510000003701,
18,,Segment,3,1,Image 1,1,1,100000009,510000003702,
18,,Segment,3,1,Image 1,1,1,100000009,510000003703,
18,,Segment,3,1,Image 1,1,1,100000009,510000003704,
46,,Segment,3,1,Image 1,1,1,100000010,510000003705,
142,,Segment,3,4,Image 1,2,1,100000010,510000003706,
36,,Segment,3,1,Image 1,1,1,100000011,510000003707,
106,,Segment,3,2,Image 1,1,1,100000011,510000003708,
83,,Segment,3,3,Image 1,2,1,100000011,510000003709,
36,,Segment,3,1,Image 1,1,1,100000011,510000003710,
113,,Segment,3,2,Image 1,1,1,100000011,510000003711,
36,,Segment,3,1,Image 1,1,1,100000011,510000003712,
143,,Segment,3,2,Image 1,1,1,100000011,510000003713,
154,,Segment,3,2,Image 1,2,1,100000011,510000003714,
17,,Segment,3,1,Image 1,1,1,100000012,510000003715,
17,,Segment,3,1,Image 1,1,1,100000012,510000003716,
110,,Segment,3,5,Image 1,1,1,100000012,510000003717,
131,,Segment,3,1,Image 1,1,1,100000013,510000003718,
131,,Segment,3,2,Image 1,1,1,100000013,510000003719,
192,,Segment,3,3,Image 1,1,1,100000013,510000003720,
131,,Segment,3,2,Image 1,2,1,100000013,510000003721,
82,,Segment,3,1,Image 1,1,1,100000013,510000003722,
57,,Segment,3,1,Image 1,1,1,100000014,510000003723,
96,,Segment,3,2,Image 1,1,1,100000014,510000003724,
136,,Segment,3,3,Image 1,1,1,100000014,510000003725,
104,,Segment,3,2,Image 1,1,1,100000014,510000003726,
136,,Segment,3,3,Image 1,1,1,100000014,510000003727,
