
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
192.125,,Segment,2,2,Image 1,1,1,100000006,510000001285,
145.062,,Segment,2,1,Image 1,1,1,100000006,510000001329,
171.031,,Segment,2,2,Image 1,1,1,100000006,510000001331,
185.062,,Segment,2,2,Image 1,2,1,100000006,510000001353,
186.125,,Segment,2,2,Image 1,2,1,100000006,510000001379,
144.062,,Segment,2,4,Image 1,2,1,100000006,510000001399,
162.062,,Segment,2,3,Image 1,1,1,100000006,510000001408,
171.062,,Segment,2,2,Image 1,2,1,100000006,510000001416,
170.062,,Segment,2,3,Image 1,2,1,100000006,510000001418,
173.062,,Segment,2,3,Image 1,3,1,100000006,510000001430,
152.062,,Segment,2,3,Image 1,2,1,100000006,510000001448,
168.062,,Segment,2,3,Image 1,2,1,100000006,510000001465,
154.125,,Segment,2,4,Image 1,3,1,100000006,510000001486,
145.125,,Segment,2,2,Image 1,1,1,100000007,510000001536,
199.516,,Segment,2,3,Image 1,1,1,100000007,510000001546,
200.016,,Segment,2,4,Image 1,1,1,100000007,510000001549,
193.062,,Segment,2,5,Image 1,1,1,100000007,510000001551,
181.062,,Segment,2,6,Image 1,1,1,100000007,510000001573,
197.031,,Segment,2,6,Image 1,2,1,100000007,510000001575,
191.562,,Segment,2,3,Image 1,2,1,100000007,510000001583,
147.062,,Segment,2,2,Image 1,2,1,100000007,510000001620,
152.062,,Segment,2,3,Image 1,2,1,100000007,510000001624,
152.062,,Segment,2,4,Image 1,2,1,100000007,510000001626,
152.062,,Segment,2,4,Image 1,3,1,100000007,510000001628,
197,,Segment,2,3,Image 1,3,1,100000007,510000001630,
71.0312,,Segment,2,1,Image 1,1,1,100000007,510000001632,
160.062,,Segment,2,2,Image 1,1,1,100000007,510000001634,
176.062,,Segment,2,2,Image 1,1,1,100000007,510000001639,
132.062,,Segment,2,2,Image 1,2,1,100000007,510000001655,
193.562,,Segment,2,3,Image 1,2,1,100000007,510000001659,
194.531,,Segment,2,3,Image 1,3,1,100000007,510000001680,
170.562,,Segment,2,2,Image 1,2,1,100000007,510000001689,
190.516,,Segment,2,5,Image 1,2,1,100000007,510000001704,
194.062,,Segment,2,4,Image 1,2,1,100000007,510000001717,
197.625,,Segment,2,2,Image 1,2,1,100000007,510000001731,
131.625,,Segment,2,1,Image 1,1,1,100000008,510000001749,
40,,Segment,2,1,Image 1,1,1,100000008,510000001766,
57.0312,,Segment,2,2,Image 1,1,1,100000008,510000001768,
163.125,,Segment,2,4,Image 1,1,1,100000008,510000001772,
138.125,,Segment,2,4,Image 1,2,1,100000008,510000001788,
166.625,,Segment,2,2,Image 1,2,1,100000008,510000001800,
197.062,,Segment,2,3,Image 1,2,1,100000008,510000001831,
182.062,,Segment,2,3,Image 1,3,1,100000008,510000001850,
91.125,,Segment,2,3,Image 1,2,1,100000008,510000001867,
160.625,,Segment,2,4,Image 1,2,1,100000008,510000001875,
179.125,,Segment,2,1,Image 1,1,1,100000008,510000001928,
64.5625,,Segment,2,1,Image 1,1,1,100000008,510000001966,
141.062,,Segment,2,2,Image 1,1,1,100000008,510000001969,
150.062,,Segment,2,3,Image 1,1,1,100000008,510000001975,
188.062,,Segment,2,4,Image 1,1,1,100000008,510000001981,
178.625,,Segment,2,1,Image 1,1,1,100000008,510000001996,
201.531,,Segment,2,3,Image 1,2,1,100000008,510000002049,
184.125,,Segment,2,4,Image 1,2,1,100000008,510000002070,
175.125,,Segment,2,2,Image 1,2,1,100000008,510000002130,
157.625,,Segment,2,1,Image 1,1,1,100000008,510000002155,
108.562,,Segment,2,4,Image 1,3,1,100000008,510000002180,
100.062,,Segment,2,5,Image 1,3,1,100000008,510000002187,
161.062,,Segment,2,5,Image 1,4,1,100000008,510000002191,
143.562,,Segment,2,2,Image 1,1,1,100000009,510000002212,
185.125,,Segment,2,3,Image 1,1,1,100000009,510000002215,
110.062,,Segment,2,4,Image 1,1,1,100000009,510000002235,
186.562,,Segment,2,4,Image 1,2,1,100000009,510000002237,
170.062,,Segment,2,2,Image 1,2,1,100000009,510000002248,
146.625,,Segment,2,2,Image 1,1,1,100000009,510000002271,
141.562,,Segment,2,2,Image 1,2,1,100000009,510000002296,
96.0312,,Segment,2,2,Image 1,2,1,100000009,510000002305,
140.031,,Segment,2,3,Image 1,2,1,100000009,510000002310,
157.062,,Segment,2,4,Image 1,2,1,100000009,510000002314,
185.062,,Segment,2,4,Image 1,3,1,100000009,510000002320,
172.062,,Segment,2,3,Image 1,3,1,100000009,510000002333,
169.125,,Segment,2,2,Image 1,1,1,100000009,510000002352,
104.062,,Segment,2,2,Image 1,2,1,100000009,510000002376,
75.125,,Segment,2,3,Image 1,3,1,100000009,510000002388,
68.125,,Segment,2,3,Image 1,2,1,100000009,510000002396,
189.062,,Segment,2,4,Image 1,2,1,100000009,510000002398,
132.062,,Segment,2,4,Image 1,3,1,100000009,510000002403,
192.062,,Segment,2,3,Image 1,2,1,100000009,510000002417,
138.625,,Segment,2,1,Image 1,1,1,100000010,510000002436,
193.062,,Segment,2,2,Image 1,1,1,100000010,510000002463,
177.062,,Segment,2,2,Image 1,2,1,100000010,510000002487,
127.625,,Segment,2,2,Image 1,1,1,100000010,510000002501,
195.031,,Segment,2,3,Image 1,1,1,100000010,510000002510,
148.062,,Segment,2,3,Image 1,2,1,100000010,510000002538,
148.062,,Segment,2,4,Image 1,2,1,100000010,510000002548,
128.125,,Segment,2,4,Image 1,3,1,100000010,510000002565,
61.0625,,Segment,2,1,Image 1,1,1,100000010,510000002584,
152.062,,Segment,2,2,Image 1,1,1,100000010,510000002588,
141.531,,Segment,2,2,Image 1,2,1,100000010,510000002597,
127.031,,Segment,2,3,Image 1,2,1,100000010,510000002602,
183.031,,Segment,2,4,Image 1,3,1,100000010,510000002608,
155.125,,Segment,2,1,Image 1,1,1,100000010,510000002612,
184.031,,Segment,2,2,Image 1,1,1,100000010,510000002624,
135.625,,Segment,2,2,Image 1,2,1,100000010,510000002635,
139.062,,Segment,2,3,Image 1,3,1,100000010,510000002672,
168.625,,Segment,2,4,Image 1,3,1,100000010,510000002680,
102.625,,Segment,2,4,Image 1,4,1,100000010,510000002707,
156.125,,Segment,2,2,Image 1,2,1,100000010,510000002726,
96.125,,Segment,2,1,Image 1,1,1,100000010,510000002748,
174.062,,Segment,2,3,Image 1,1,1,100000011,510000002766,
161.562,,Segment,2,3,Image 1,2,1,100000011,510000002785,
194.531,,Segment,2,4,Image 1,2,1,100000011,510000002792,
191.562,,Segment,2,4,Image 1,3,1,100000011,510000002809,
179.625,,Segment,2,2,Image 1,2,1,100000011,510000002827,
193.531,,Segment,2,3,Image 1,1,1,100000011,510000002847,
189.062,,Segment,2,3,Image 1,1,1,100000011,510000002860,
95.5625,,Segment,2,2,Image 1,2,1,100000011,510000002874,
183.125,,Segment,2,1,Image 1,1,1,100000011,510000002880,
196.625,,Segment,2,3,Image 1,3,1,100000011,510000002898,
172.062,,Segment,2,3,Image 1,2,1,100000011,510000002902,
177.562,,Segment,2,3,Image 1,2,1,100000011,510000002917,
185.031,,Segment,2,3,Image 1,3,1,100000011,510000002938,
177.062,,Segment,2,3,Image 1,2,1,100000011,510000002946,
130.625,,Segment,2,1,Image 1,1,1,100000012,510000002958,
164.062,,Segment,2,2,Image 1,1,1,100000012,510000002963,
190.031,,Segment,2,3,Image 1,1,1,100000012,510000002974,
184.062,,Segment,2,3,Image 1,2,1,100000012,510000003000,
175.125,,Segment,2,2,Image 1,1,1,100000012,510000003014,
172.125,,Segment,2,2,Image 1,2,1,100000012,510000003040,
68.0625,,Segment,2,1,Image 1,1,1,100000012,510000003065,
193.562,,Segment,2,2,Image 1,1,1,100000012,510000003067,
176.125,,Segment,2,2,Image 1,2,1,100000012,510000003086,
146.125,,Segment,2,2,Image 1,2,1,100000012,510000003109,
96.0625,,Segment,2,2,Image 1,1,1,100000012,510000003121,
118.062,,Segment,2,3,Image 1,1,1,100000012,510000003124,
145.062,,Segment,2,4,Image 1,1,1,100000012,510000003130,
147.062,,Segment,2,4,Image 1,2,1,100000012,510000003147,
197.062,,Segment,2,5,Image 1,2,1,100000012,510000003157,
188.531,,Segment,2,5,Image 1,3,1,100000012,510000003175,
142.062,,Segment,2,5,Image 1,2,1,100000012,510000003190,
186.062,,Segment,2,2,Image 1,2,1,100000012,510000003198,
182.531,,Segment,2,2,Image 1,2,1,100000012,510000003232,
197.125,,Segment,2,3,Image 1,2,1,100000012,510000003243,
177.031,,Segment,2,4,Image 1,1,1,100000013,510000003271,
141.031,,Segment,2,3,Image 1,2,1,100000013,510000003294,
191.562,,Segment,2,4,Image 1,2,1,100000013,510000003296,
197.031,,Segment,2,4,Image 1,2,1,100000013,510000003319,
183.016,,Segment,2,3,Image 1,2,1,100000013,510000003334,
182.031,,Segment,2,4,Image 1,2,1,100000013,510000003336,
183.031,,Segment,2,4,Image 1,3,1,100000013,510000003352,
89.0156,,Segment,2,2,Image 1,1,1,100000013,510000003369,
143.062,,Segment,2,3,Image 1,1,1,100000013,510000003372,
165.062,,Segment,2,2,Image 1,2,1,100000013,510000003375,
185.625,,Segment,2,2,Image 1,2,1,100000013,510000003389,
125.062,,Segment,2,1,Image 1,1,1,100000013,510000003402,
173.125,,Segment,2,2,Image 1,1,1,100000013,510000003405,
187.531,,Segment,2,2,Image 1,2,1,100000013,510000003429,
188.562,,Segment,2,3,Image 1,3,1,100000013,510000003442,
182.062,,Segment,2,4,Image 1,3,1,100000013,510000003451,
199.062,,Segment,2,3,Image 1,2,1,100000013,510000003473,
127.562,,Segment,2,1,Image 1,1,1,100000014,510000003491,
173.016,,Segment,2,4,Image 1,1,1,100000014,510000003501,
171.062,,Segment,2,3,Image 1,2,1,100000014,510000003507,
82.0312,,Segment,2,1,Image 1,1,1,100000014,510000003515,
139.531,,Segment,2,3,Image 1,2,1,100000014,510000003518,
65.0312,,Segment,2,1,Image 1,1,1,100000014,510000003527,
175.062,,Segment,2,2,Image 1,2,1,100000014,510000003529,
138.031,,Segment,2,2,Image 1,1,1,100000014,510000003552,
148.062,,Segment,2,3,Image 1,1,1,100000014,510000003554,
181.031,,Segment,2,3,Image 1,2,1,100000014,510000003570,
179.031,,Segment,2,4,Image 1,2,1,100000014,510000003582,
178.062,,Segment,2,2,Image 1,2,1,100000014,510000003592,
175.062,,Segment,2,4,Image 1,1,1,100000014,510000003609,
166.062,,Segment,2,4,Image 1,2,1,100000014,510000003635,
133.062,,Segment,2,2,Image 1,2,1,100000014,510000003640,
169.062,,Segment,2,3,Image 1,2,1,100000014,510000003647,
173.062,,Segment,2,3,Image 1,3,1,100000014,510000003656,
76,,Segment,2,0,Image 1,1,1,100000000,510000003676,
76,,Segment,2,1,Image 1,1,1,100000000,510000003677,
58.5312,,Segment,2,1,Image 1,2,1,100000000,510000003678,
52.5156,,Segment,2,2,Image 1,2,1,100000000,510000003679,
10.5078,,Segment,2,1,Image 1,1,1,100000001,510000003680,
48.0625,,Segment,2,1,Image 1,1,1,100000001,510000003681,
104.531,,Segment,2,2,Image 1,1,1,100000001,510000003682,
143.062,,Segment,2,4,Image 1,2,1,100000001,510000003683,
194.502,,Segment,2,4,Image 1,1,1,100000002,510000003684,
112.062,,Segment,2,1,Image 1,1,1,100000003,510000003685,
43.0312,,Segment,2,1,Image 1,1,1,100000004,510000003686,
70.0078,,Segment,2,2,Image 1,1,1,100000004,510000003687,
57.0078,,Segment,2,2,Image 1,2,1,100000004,510000003688,
101.062,,Segment,2,3,Image 1,3,1,100000004,510000003689,
67,,Segment,2,0,Image 1,1,1,100000005,510000003690,
51.5156,,Segment,2,1,Image 1,2,1,100000005,510000003691,
45.5156,,Segment,2,2,Image 1,2,1,100000005,510000003692,
74.5312,,Segment,2,3,Image 1,2,1,100000005,510000003693,
126.008,,Segment,2,6,Image 1,2,1,100000005,510000003694,
126.062,,Segment,2,3,Image 1,2,1,100000006,510000003695,
80.0156,,Segment,2,1,Image 1,1,1,100000006,510000003696,
78.0156,,Segment,2,1,Image 1,1,1,100000006,510000003697,
121.562,,Segment,2,2,Image 1,1,1,100000006,510000003698,
88.0312,,Segment,2,1,Image 1,1,1,100000007,510000003699,
109.062,,Segment,2,1,Image 1,1,1,100000007,510000003700,
72.5312,,Segment,2,3,Image 1,1,1,100000008,510000003701,
55.0625,,Segment,2,1,Image 1,1,1,100000009,510000003702,
50.0312,,Segment,2,1,Image 1,1,1,100000009,510000003703,
40.5312,,Segment,2,1,Image 1,1,1,100000009,510000003704,
48.5156,,Segment,2,1,Image 1,1,1,100000010,510000003705,
156.531,,Segment,2,4,Image 1,2,1,100000010,510000003706,
67.5625,,Segment,2,1,Image 1,1,1,100000011,510000003707,
132.031,,Segment,2,2,Image 1,1,1,100000011,510000003708,
136.062,,Segment,2,3,Image 1,2,1,100000011,510000003709,
71.0625,,Segment,2,1,Image 1,1,1,100000011,510000003710,
151.562,,Segment,2,2,Image 1,1,1,100000011,510000003711,
90.0625,,Segment,2,1,Image 1,1,1,100000011,510000003712,
142.008,,Segment,2,2,Image 1,1,1,100000011,510000003713,
157.516,,Segment,2,2,Image 1,2,1,100000011,510000003714,
23.5078,,Segment,2,1,Image 1,1,1,100000012,510000003715,
38.5312,,Segment,2,1,Image 1,1,1,100000012,510000003716,
120.516,,Segment,2,5,Image 1,1,1,100000012,510000003717,
123,,Segment,2,1,Image 1,1,1,100000013,510000003718,
153.031,,Segment,2,2,Image 1,1,1,100000013,510000003719,
188.508,,Segment,2,3,Image 1,1,1,100000013,510000003720,
124.502,,Segment,2,2,Image 1,2,1,100000013,510000003721,
73,,Segment,2,1,Image 1,1,1,100000013,510000003722,
68.5312,,Segment,2,1,Image 1,1,1,100000014,510000003723,
110.031,,Segment,2,2,Image 1,1,1,100000014,510000003724,
149.516,,Segment,2,3,Image 1,1,1,100000014,510000003725,
114.531,,Segment,2,2,Image 1,1,1,100000014,510000003726,
149.531,,Segment,2,3,Image 1,1,1,100000014,510000003727,
