
Segment Center Intensity Median Ch=1 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
170.125,,Segment,1,3,Image 1,2,1,100000010,510000002538,
168.125,,Segment,1,4,Image 1,2,1,100000010,510000002548,
205.625,,Segment,1,4,Image 1,3,1,100000010,510000002565,
232.125,,Segment,1,1,Image 1,1,1,100000010,510000002584,
131.125,,Segment,1,2,Image 1,1,1,100000010,510000002588,
185.125,,Segment,1,2,Image 1,2,1,100000010,510000002597,
224.562,,Segment,1,3,Image 1,2,1,100000010,510000002602,
82.125,,Segment,1,4,Image 1,3,1,100000010,510000002608,
139.125,,Segment,1,1,Image 1,1,1,100000010,510000002612,
100.125,,Segment,1,2,Image 1,1,1,100000010,510000002624,
211.125,,Segment,1,2,Image 1,2,1,100000010,510000002635,
210.062,,Segment,1,3,Image 1,3,1,100000010,510000002672,
147.625,,Segment,1,4,Image 1,3,1,100000010,510000002680,
255,,Segment,1,4,Image 1,4,1,100000010,510000002707,
163.125,,Segment,1,2,Image 1,2,1,100000010,510000002726,
246.125,,Segment,1,1,Image 1,1,1,100000010,510000002748,
121.625,,Segment,1,3,Image 1,1,1,100000011,510000002766,
130.125,,Segment,1,3,Image 1,2,1,100000011,510000002785,
77.125,,Segment,1,4,Image 1,2,1,100000011,510000002792,
96.125,,Segment,1,4,Image 1,3,1,100000011,510000002809,
100.125,,Segment,1,2,Image 1,2,1,100000011,510000002827,
86.5625,,Segment,1,3,Image 1,1,1,100000011,510000002847,
87.125,,Segment,1,3,Image 1,1,1,100000011,510000002860,
224.625,,Segment,1,2,Image 1,2,1,100000011,510000002874,
113.125,,Segment,1,1,Image 1,1,1,100000011,510000002880,
91.125,,Segment,1,3,Image 1,3,1,100000011,510000002898,
119.125,,Segment,1,3,Image 1,2,1,100000011,510000002902,
92.625,,Segment,1,3,Image 1,2,1,100000011,510000002917,
93.0312,,Segment,1,3,Image 1,3,1,100000011,510000002938,
104.625,,Segment,1,3,Image 1,2,1,100000011,510000002946,
174.125,,Segment,1,1,Image 1,1,1,100000012,510000002958,
150.625,,Segment,1,2,Image 1,1,1,100000012,510000002963,
95.125,,Segment,1,3,Image 1,1,1,100000012,510000002974,
108.125,,Segment,1,3,Image 1,2,1,100000012,510000003000,
131.125,,Segment,1,2,Image 1,1,1,100000012,510000003014,
125.125,,Segment,1,2,Image 1,2,1,100000012,510000003040,
235.031,,Segment,1,1,Image 1,1,1,100000012,510000003065,
89.625,,Segment,1,2,Image 1,1,1,100000012,510000003067,
125.125,,Segment,1,2,Image 1,2,1,100000012,510000003086,
158.125,,Segment,1,2,Image 1,2,1,100000012,510000003109,
207.562,,Segment,1,2,Image 1,1,1,100000012,510000003121,
207.125,,Segment,1,3,Image 1,1,1,100000012,510000003124,
165.125,,Segment,1,4,Image 1,1,1,100000012,510000003130,
125.125,,Segment,1,4,Image 1,2,1,100000012,510000003147,
80.0625,,Segment,1,5,Image 1,2,1,100000012,510000003157,
104.562,,Segment,1,5,Image 1,3,1,100000012,510000003175,
154.125,,Segment,1,5,Image 1,2,1,100000012,510000003190,
100.625,,Segment,1,2,Image 1,2,1,100000012,510000003198,
100.625,,Segment,1,2,Image 1,2,1,100000012,510000003232,
87.125,,Segment,1,3,Image 1,2,1,100000012,510000003243,
110.062,,Segment,1,4,Image 1,1,1,100000013,510000003271,
174.062,,Segment,1,3,Image 1,2,1,100000013,510000003294,
89.625,,Segment,1,4,Image 1,2,1,100000013,510000003296,
70.0625,,Segment,1,4,Image 1,2,1,100000013,510000003319,
87.0156,,Segment,1,3,Image 1,2,1,100000013,510000003334,
87.0625,,Segment,1,4,Image 1,2,1,100000013,510000003336,
99.0625,,Segment,1,4,Image 1,3,1,100000013,510000003352,
206.031,,Segment,1,2,Image 1,1,1,100000013,510000003369,
151.125,,Segment,1,3,Image 1,1,1,100000013,510000003372,
110.125,,Segment,1,2,Image 1,2,1,100000013,510000003375,
76.625,,Segment,1,2,Image 1,2,1,100000013,510000003389,
146.062,,Segment,1,1,Image 1,1,1,100000013,510000003402,
98.125,,Segment,1,2,Image 1,1,1,100000013,510000003405,
85.5625,,Segment,1,2,Image 1,2,1,100000013,510000003429,
89.625,,Segment,1,3,Image 1,3,1,100000013,510000003442,
91.125,,Segment,1,4,Image 1,3,1,100000013,510000003451,
65.125,,Segment,1,3,Image 1,2,1,100000013,510000003473,
158.625,,Segment,1,1,Image 1,1,1,100000014,510000003491,
115.062,,Segment,1,4,Image 1,1,1,100000014,510000003501,
118.062,,Segment,1,3,Image 1,2,1,100000014,510000003507,
194.016,,Segment,1,1,Image 1,1,1,100000014,510000003515,
139.531,,Segment,1,3,Image 1,2,1,100000014,510000003518,
217.031,,Segment,1,1,Image 1,1,1,100000014,510000003527,
108.562,,Segment,1,2,Image 1,2,1,100000014,510000003529,
132.031,,Segment,1,2,Image 1,1,1,100000014,510000003552,
195.125,,Segment,1,3,Image 1,1,1,100000014,510000003554,
94.0625,,Segment,1,3,Image 1,2,1,100000014,510000003570,
104.062,,Segment,1,4,Image 1,2,1,100000014,510000003582,
105.125,,Segment,1,2,Image 1,2,1,100000014,510000003592,
92.125,,Segment,1,4,Image 1,1,1,100000014,510000003609,
140.125,,Segment,1,4,Image 1,2,1,100000014,510000003635,
149.062,,Segment,1,2,Image 1,2,1,100000014,510000003640,
107.625,,Segment,1,3,Image 1,2,1,100000014,510000003647,
101.625,,Segment,1,3,Image 1,3,1,100000014,510000003656,
207,,Segment,1,0,Image 1,1,1,100000000,510000003676,
216.516,,Segment,1,1,Image 1,1,1,100000000,510000003677,
228.031,,Segment,1,1,Image 1,2,1,100000000,510000003678,
243.008,,Segment,1,2,Image 1,2,1,100000000,510000003679,
254.501,,Segment,1,1,Image 1,1,1,100000001,510000003680,
233.531,,Segment,1,1,Image 1,1,1,100000001,510000003681,
168.562,,Segment,1,2,Image 1,1,1,100000001,510000003682,
172.125,,Segment,1,4,Image 1,2,1,100000001,510000003683,
84.5312,,Segment,1,4,Image 1,1,1,100000002,510000003684,
168.625,,Segment,1,1,Image 1,1,1,100000003,510000003685,
236.031,,Segment,1,1,Image 1,1,1,100000004,510000003686,
236.031,,Segment,1,2,Image 1,1,1,100000004,510000003687,
236.031,,Segment,1,2,Image 1,2,1,100000004,510000003688,
191.625,,Segment,1,3,Image 1,3,1,100000004,510000003689,
255,,Segment,1,0,Image 1,1,1,100000005,510000003690,
255,,Segment,1,1,Image 1,2,1,100000005,510000003691,
255,,Segment,1,2,Image 1,2,1,100000005,510000003692,
241.016,,Segment,1,3,Image 1,2,1,100000005,510000003693,
150.531,,Segment,1,6,Image 1,2,1,100000005,510000003694,
179.062,,Segment,1,3,Image 1,2,1,100000006,510000003695,
229.531,,Segment,1,1,Image 1,1,1,100000006,510000003696,
228.531,,Segment,1,1,Image 1,1,1,100000006,510000003697,
167.125,,Segment,1,2,Image 1,1,1,100000006,510000003698,
207.031,,Segment,1,1,Image 1,1,1,100000007,510000003699,
180.562,,Segment,1,1,Image 1,1,1,100000007,510000003700,
255,,Segment,1,3,Image 1,1,1,100000008,510000003701,
247.016,,Segment,1,1,Image 1,1,1,100000009,510000003702,
246.516,,Segment,1,1,Image 1,1,1,100000009,510000003703,
247.508,,Segment,1,1,Image 1,1,1,100000009,510000003704,
241.516,,Segment,1,1,Image 1,1,1,100000010,510000003705,
141.062,,Segment,1,4,Image 1,2,1,100000010,510000003706,
221.031,,Segment,1,1,Image 1,1,1,100000011,510000003707,
158.562,,Segment,1,2,Image 1,1,1,100000011,510000003708,
172.625,,Segment,1,3,Image 1,2,1,100000011,510000003709,
205.562,,Segment,1,1,Image 1,1,1,100000011,510000003710,
116.062,,Segment,1,2,Image 1,1,1,100000011,510000003711,
166.125,,Segment,1,1,Image 1,1,1,100000011,510000003712,
117.562,,Segment,1,2,Image 1,1,1,100000011,510000003713,
82.0039,,Segment,1,2,Image 1,2,1,100000011,510000003714,
249.004,,Segment,1,1,Image 1,1,1,100000012,510000003715,
246.008,,Segment,1,1,Image 1,1,1,100000012,510000003716,
182.031,,Segment,1,5,Image 1,1,1,100000012,510000003717,
152,,Segment,1,1,Image 1,1,1,100000013,510000003718,
119.562,,Segment,1,2,Image 1,1,1,100000013,510000003719,
72.5156,,Segment,1,3,Image 1,1,1,100000013,510000003720,
165.016,,Segment,1,2,Image 1,2,1,100000013,510000003721,
190,,Segment,1,1,Image 1,1,1,100000013,510000003722,
207.516,,Segment,1,1,Image 1,1,1,100000014,510000003723,
169.031,,Segment,1,2,Image 1,1,1,100000014,510000003724,
122.031,,Segment,1,3,Image 1,1,1,100000014,510000003725,
161.031,,Segment,1,2,Image 1,1,1,100000014,510000003726,
114.031,,Segment,1,3,Image 1,1,1,100000014,510000003727,
