
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
214,,Segment,2,4,Image 1,2,1,100000013,510000003336,
214,,Segment,2,4,Image 1,3,1,100000013,510000003352,
162,,Segment,2,2,Image 1,1,1,100000013,510000003369,
207,,Segment,2,3,Image 1,1,1,100000013,510000003372,
207,,Segment,2,2,Image 1,2,1,100000013,510000003375,
208,,Segment,2,2,Image 1,2,1,100000013,510000003389,
173,,Segment,2,1,Image 1,1,1,100000013,510000003402,
210,,Segment,2,2,Image 1,1,1,100000013,510000003405,
209,,Segment,2,2,Image 1,2,1,100000013,510000003429,
203,,Segment,2,3,Image 1,3,1,100000013,510000003442,
206,,Segment,2,4,Image 1,3,1,100000013,510000003451,
212,,Segment,2,3,Image 1,2,1,100000013,510000003473,
180,,Segment,2,1,Image 1,1,1,100000014,510000003491,
200,,Segment,2,4,Image 1,1,1,100000014,510000003501,
194,,Segment,2,3,Image 1,2,1,100000014,510000003507,
122,,Segment,2,1,Image 1,1,1,100000014,510000003515,
166,,Segment,2,3,Image 1,2,1,100000014,510000003518,
109,,Segment,2,1,Image 1,1,1,100000014,510000003527,
199,,Segment,2,2,Image 1,2,1,100000014,510000003529,
163,,Segment,2,2,Image 1,1,1,100000014,510000003552,
191,,Segment,2,3,Image 1,1,1,100000014,510000003554,
200,,Segment,2,3,Image 1,2,1,100000014,510000003570,
205,,Segment,2,4,Image 1,2,1,100000014,510000003582,
208,,Segment,2,2,Image 1,2,1,100000014,510000003592,
210,,Segment,2,4,Image 1,1,1,100000014,510000003609,
213,,Segment,2,4,Image 1,2,1,100000014,510000003635,
172,,Segment,2,2,Image 1,2,1,100000014,510000003640,
199,,Segment,2,3,Image 1,2,1,100000014,510000003647,
194,,Segment,2,3,Image 1,3,1,100000014,510000003656,
176,,Segment,2,0,Image 1,1,1,100000000,510000003676,
181,,Segment,2,1,Image 1,1,1,100000000,510000003677,
153,,Segment,2,1,Image 1,2,1,100000000,510000003678,
77,,Segment,2,2,Image 1,2,1,100000000,510000003679,
141,,Segment,2,1,Image 1,1,1,100000001,510000003680,
141,,Segment,2,1,Image 1,1,1,100000001,510000003681,
167,,Segment,2,2,Image 1,1,1,100000001,510000003682,
219,,Segment,2,4,Image 1,2,1,100000001,510000003683,
208,,Segment,2,4,Image 1,1,1,100000002,510000003684,
209,,Segment,2,1,Image 1,1,1,100000003,510000003685,
191,,Segment,2,1,Image 1,1,1,100000004,510000003686,
191,,Segment,2,2,Image 1,1,1,100000004,510000003687,
144,,Segment,2,2,Image 1,2,1,100000004,510000003688,
191,,Segment,2,3,Image 1,3,1,100000004,510000003689,
208,,Segment,2,0,Image 1,1,1,100000005,510000003690,
184,,Segment,2,1,Image 1,2,1,100000005,510000003691,
124,,Segment,2,2,Image 1,2,1,100000005,510000003692,
199,,Segment,2,3,Image 1,2,1,100000005,510000003693,
146,,Segment,2,6,Image 1,2,1,100000005,510000003694,
206,,Segment,2,3,Image 1,2,1,100000006,510000003695,
199,,Segment,2,1,Image 1,1,1,100000006,510000003696,
199,,Segment,2,1,Image 1,1,1,100000006,510000003697,
200,,Segment,2,2,Image 1,1,1,100000006,510000003698,
203,,Segment,2,1,Image 1,1,1,100000007,510000003699,
203,,Segment,2,1,Image 1,1,1,100000007,510000003700,
202,,Segment,2,3,Image 1,1,1,100000008,510000003701,
188,,Segment,2,1,Image 1,1,1,100000009,510000003702,
144,,Segment,2,1,Image 1,1,1,100000009,510000003703,
201,,Segment,2,1,Image 1,1,1,100000009,510000003704,
162,,Segment,2,1,Image 1,1,1,100000010,510000003705,
198,,Segment,2,4,Image 1,2,1,100000010,510000003706,
189,,Segment,2,1,Image 1,1,1,100000011,510000003707,
204,,Segment,2,2,Image 1,1,1,100000011,510000003708,
213,,Segment,2,3,Image 1,2,1,100000011,510000003709,
177,,Segment,2,1,Image 1,1,1,100000011,510000003710,
207,,Segment,2,2,Image 1,1,1,100000011,510000003711,
188,,Segment,2,1,Image 1,1,1,100000011,510000003712,
194,,Segment,2,2,Image 1,1,1,100000011,510000003713,
206,,Segment,2,2,Image 1,2,1,100000011,510000003714,
145,,Segment,2,1,Image 1,1,1,100000012,510000003715,
154,,Segment,2,1,Image 1,1,1,100000012,510000003716,
190,,Segment,2,5,Image 1,1,1,100000012,510000003717,
157,,Segment,2,1,Image 1,1,1,100000013,510000003718,
203,,Segment,2,2,Image 1,1,1,100000013,510000003719,
207,,Segment,2,3,Image 1,1,1,100000013,510000003720,
183,,Segment,2,2,Image 1,2,1,100000013,510000003721,
105,,Segment,2,1,Image 1,1,1,100000013,510000003722,
119,,Segment,2,1,Image 1,1,1,100000014,510000003723,
162,,Segment,2,2,Image 1,1,1,100000014,510000003724,
183,,Segment,2,3,Image 1,1,1,100000014,510000003725,
146,,Segment,2,2,Image 1,1,1,100000014,510000003726,
175,,Segment,2,3,Image 1,1,1,100000014,510000003727,
