
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
106828,12872.6,5.5666,µm,Segment,Segment Position,2,2,1,100000002,510000000724,
106886,12780.9,4.59142,µm,Segment,Segment Position,2,2,1,100000002,510000000730,
106727,12783.8,7.04591,µm,Segment,Segment Position,2,2,1,100000002,510000000738,
106799,12776.2,-6.05789,µm,Segment,Segment Position,2,2,1,100000002,510000000754,
107556,12493,14.0238,µm,Segment,Segment Position,2,2,1,100000003,510000000789,
107559,12546.8,13.0956,µm,Segment,Segment Position,2,2,1,100000003,510000000797,
107822,12378.5,6.77974,µm,Segment,Segment Position,2,2,1,100000003,510000000833,
108014,13660,3.59047,µm,Segment,Segment Position,2,2,1,100000005,510000001015,
106381,12732.6,-0.548753,µm,Segment,Segment Position,2,2,1,100000006,510000001272,
106246,12878,10.9392,µm,Segment,Segment Position,2,2,1,100000006,510000001353,
106406,12823.4,-9.52022,µm,Segment,Segment Position,2,2,1,100000006,510000001379,
106312,12757.1,-0.563621,µm,Segment,Segment Position,2,2,1,100000006,510000001416,
107230,12104.3,8.20305,µm,Segment,Segment Position,2,2,1,100000007,510000001620,
107173,12088,6.81641,µm,Segment,Segment Position,2,2,1,100000007,510000001655,
107200,12162.2,5.56659,µm,Segment,Segment Position,2,2,1,100000007,510000001689,
107119,12028.6,0.795646,µm,Segment,Segment Position,2,2,1,100000007,510000001731,
107024,11766.8,11.5406,µm,Segment,Segment Position,2,2,1,100000008,510000001800,
107057,11905.2,16.8618,µm,Segment,Segment Position,2,2,1,100000008,510000002130,
107420,13213.8,13.5767,µm,Segment,Segment Position,2,2,1,100000009,510000002248,
107347,13236.2,10.3781,µm,Segment,Segment Position,2,2,1,100000009,510000002296,
107321,13284.7,6.80651,µm,Segment,Segment Position,2,2,1,100000009,510000002305,
107362,13315.5,-2.06672,µm,Segment,Segment Position,2,2,1,100000009,510000002376,
106745,12285.6,16.9308,µm,Segment,Segment Position,2,2,1,100000010,510000002487,
106555,12336.1,11.3117,µm,Segment,Segment Position,2,2,1,100000010,510000002597,
106706,12378.8,8.24945,µm,Segment,Segment Position,2,2,1,100000010,510000002635,
